stck_bsop_date,stck_clpr,stck_oprc,stck_hgpr,stck_lwpr,acml_vol,acml_tr_pbmn,flng_cls_code,prtt_rate,mod_yn,prdy_vrss_sign,prdy_vrss,revl_issu_reas
20240401,53800,54100,54500,53600,775737,41881264200,00,0.00,N,2,100,
20240329,53700,54500,54900,53500,870563,46892628800,00,0.00,N,5,-700,
20240328,54400,54800,55700,54400,955506,52532337400,00,0.00,N,5,-400,
20240327,54800,54200,55200,53900,779339,42674938300,00,0.00,N,5,-100,
20240326,54900,54200,55200,53900,1170288,64074728900,00,0.00,N,2,1100,
20240325,53800,53400,54500,53100,717693,38689350700,00,0.00,N,2,200,
20240322,53600,53600,54300,53300,881388,47493429100,00,0.00,N,3,0,
20240321,53600,53900,54200,52800,1359646,72778538200,00,0.00,N,2,700,
20240320,52900,52400,53200,52300,869967,45926374700,00,0.00,N,2,900,
20240319,52000,52700,52800,51700,1116159,58058770800,00,0.00,N,5,-1000,
20240318,53000,54200,54300,52700,1168724,62072182200,00,0.00,N,5,-1100,
20240315,54100,55000,55000,53900,926038,50214900100,00,0.00,N,5,-800,
20240314,54900,54600,55800,54600,1792414,98857038400,00,0.00,N,2,300,
20240313,54600,55900,56000,54100,1088171,59637673400,00,0.00,N,5,-1200,
20240312,55800,55000,56000,54800,1388337,77127567400,00,0.00,N,2,1200,
20240311,54600,53200,54800,52700,1047193,56590698800,00,0.00,N,2,1400,
20240308,53200,53600,54200,53000,1466862,78554507400,00,0.00,N,2,300,
20240307,52900,52200,53700,52000,1425978,75370310800,00,0.00,N,2,1000,
20240306,51900,51400,52300,51400,902578,46832188000,00,0.00,N,2,200,
20240305,51700,52600,52900,51600,1737655,90488706600,00,0.00,N,5,-1400,
20240304,53100,53600,54900,52900,1830422,98307232300,00,0.00,N,5,-200,
20240229,53300,55100,55300,53000,3056344,164098960200,00,0.00,N,5,-2300,
20240228,55600,56800,57400,55200,1463434,81621108100,02,0.00,N,5,-1200,
20240227,56800,57200,57700,56300,1022628,58053396700,00,0.00,N,5,-300,
20240226,57100,57500,58000,57000,871467,49942762700,00,0.00,N,3,0,
20240223,57100,58100,58200,56600,1330016,76116096100,00,0.00,N,5,-800,
20240222,57900,58600,58900,57700,972001,56511873400,00,0.00,N,5,-100,
20240221,58000,58800,58900,58000,844219,49242265500,00,0.00,N,5,-700,
20240220,58700,57900,60000,57800,1943466,114742931000,00,0.00,N,2,500,
20240219,58200,58800,59100,58100,1409033,82389543600,00,0.00,N,5,-200,
20240216,58400,59500,59700,58300,2310632,136264153300,00,0.00,N,5,-800,
20240215,59200,56800,61400,56700,10199107,609600124300,00,0.00,N,2,4300,
20240214,54900,53900,54900,53200,886156,47992420500,00,0.00,N,2,200,
20240213,54700,54000,55300,54000,957145,52384826200,00,0.00,N,2,700,
20240208,54000,54500,54700,53700,1532750,82902332000,00,0.00,N,2,200,
20240207,53800,54400,55700,53600,1256600,68522668700,00,0.00,N,5,-200,
20240206,54000,54500,55000,53800,982600,53211450500,00,0.00,N,5,-1000,
20240205,55000,57000,57400,54600,1564624,86629285500,00,0.00,N,5,-1300,
20240202,56300,53800,56600,53700,2428683,135058800100,00,0.00,N,2,3600,
20240201,52700,51900,53100,51500,1422821,74686139900,00,0.00,N,2,200,
20240131,52500,53700,53900,52200,1794783,94911221100,00,0.00,N,5,-1800,
20240130,54300,55900,56000,53600,2011521,109234730000,00,0.00,N,5,-1000,
20240129,55300,56600,57200,55200,1329616,74475191900,00,0.00,N,5,-1300,
20240126,56600,55700,57400,55600,904913,51520680200,00,0.00,N,2,600,
20240125,56000,56300,56700,54700,1817363,101204562200,00,0.00,N,5,-700,
20240124,56700,57500,57500,56300,927568,52666819700,00,0.00,N,5,-1000,
20240123,57700,56700,58000,56600,1100723,63165957200,00,0.00,N,2,1300,
20240122,56400,58300,58900,55800,1934438,110258458200,00,0.00,N,5,-1200,
20240119,57600,58100,58800,57100,1736180,100516852800,00,0.00,N,2,800,
20240118,56800,57200,57900,55900,2237185,127453489700,00,0.00,N,5,-700,
20240117,57500,59600,59900,56600,3326071,191910906800,00,0.00,N,5,-2100,
20240116,59600,60600,61700,59400,1918777,115763346100,00,0.00,N,5,-1500,
20240115,61100,60500,61800,59800,1737021,106062659700,00,0.00,N,2,700,
20240112,60400,60900,61200,59100,2014084,120835155500,00,0.00,N,5,-400,
20240111,60800,60300,61900,59400,4601300,280920314400,00,0.00,N,2,1600,
20240110,59200,58900,60000,58600,2729859,162324444900,00,0.00,N,2,500,
20240109,58700,58500,59200,58300,2166853,127359290500,00,0.00,N,2,1500,
20240108,57200,55800,58800,55800,2497737,144573932900,00,0.00,N,2,1400,
20240105,55800,57400,57500,55500,1316579,74099039900,00,0.00,N,5,-1400,
20240104,57200,55800,57800,55600,1884358,107565028100,00,0.00,N,2,600,
20240103,56600,57100,57600,56000,1917854,108775616400,00,0.00,N,5,-1300,
20240102,57900,54300,57900,54000,3726752,210983483350,00,0.00,N,2,3600,
20231228,54300,53700,54300,53300,979793,52859181800,00,0.00,N,2,900,
20231227,53400,52400,53500,52100,940418,49828552100,00,0.00,N,2,1000,
20231226,52400,52100,53400,52100,957793,50346813800,00,0.00,N,5,-400,
20231222,52800,53300,53700,52600,1215421,64602969200,00,0.00,N,3,0,
20231221,52800,52900,53600,52000,1536311,80956640600,00,0.00,N,5,-900,
20231220,53700,54200,54200,53000,1132733,60818711200,00,0.00,N,5,-100,
20231219,53800,53500,54400,53200,933314,50160028300,00,0.00,N,5,-100,
20231218,53900,55000,55000,53700,1357544,73379118900,00,0.00,N,5,-1000,
20231215,54900,54400,55000,54000,2212939,121099330400,00,0.00,N,2,600,
20231214,54300,52400,54900,52300,4990407,269313348700,00,0.00,N,2,3400,
20231213,50900,51800,52000,50700,886654,45374977000,00,0.00,N,5,-900,
20231212,51800,52500,52700,51800,966939,50358639200,00,0.00,N,5,-300,
20231211,52100,52000,53200,51900,1538081,80693984900,00,0.00,N,2,400,
20231208,51700,51400,52000,50700,1481560,76299714600,00,0.00,N,2,1200,
20231207,50500,50200,50800,50000,723544,36559368900,00,0.00,N,3,0,
20231206,50500,50700,51100,50200,1039034,52683794500,00,0.00,N,5,-300,
20231205,50800,50700,51200,50200,1142447,57992282100,00,0.00,N,3,0,
20231204,50800,49800,51300,49750,1785113,90624610300,00,0.00,N,2,1100,
